Label,url_length,num_dots,num_hyphens,num_at,has_https,contains_login
legit,32,2,0,0,0,0
legit,41,2,0,0,0,0
legit,26,2,0,0,0,0
legit,19,1,0,0,0,0
legit,218,1,27,0,0,0
legit,31,2,0,0,0,0
legit,50,2,0,0,0,0
legit,21,1,0,0,0,0
legit,22,1,0,0,0,0
legit,19,1,0,0,0,0
legit,22,1,0,0,0,0
legit,25,1,0,0,0,0
legit,77,1,5,0,0,0
legit,31,1,0,0,0,0
legit,54,2,0,0,0,0
legit,29,1,0,0,0,0
legit,27,1,0,0,0,0
legit,75,2,0,0,0,0
legit,34,1,0,0,0,0
legit,32,1,0,0,0,0
legit,40,1,0,0,0,0
legit,54,1,0,0,0,0
legit,18,1,1,0,0,0
legit,19,1,0,0,0,0
legit,16,1,0,0,0,0
legit,58,1,5,0,0,0
legit,27,1,1,0,0,0
legit,44,1,2,0,0,0
legit,102,3,7,0,0,0
legit,102,3,10,0,0,0
legit,101,3,7,0,0,0
legit,60,3,0,0,0,0
legit,50,2,0,0,0,0
legit,50,2,0,0,0,0
legit,85,2,6,0,0,0
legit,90,2,6,0,0,0
legit,81,2,8,0,0,0
legit,90,2,7,0,0,0
legit,91,2,8,0,0,0
legit,78,2,7,0,0,0
legit,83,2,8,0,0,0
legit,87,2,6,0,0,0
legit,90,2,8,0,0,0
legit,88,2,8,0,0,0
legit,96,2,10,0,0,0
legit,90,2,7,0,0,0
legit,95,2,9,0,0,0
legit,92,2,10,0,0,0
legit,78,2,6,0,0,0
legit,86,2,7,0,0,0
legit,90,2,7,0,0,0
legit,88,2,8,0,0,0
legit,77,2,8,0,0,0
legit,87,2,9,0,0,0
legit,94,2,11,0,0,0
legit,92,2,9,0,0,0
legit,86,2,7,0,0,0
legit,96,2,8,0,0,0
legit,88,2,7,0,0,0
legit,91,2,6,0,0,0
legit,90,2,8,0,0,0
legit,86,2,7,0,0,0
legit,85,2,8,0,0,0
legit,24,2,0,0,0,0
legit,26,2,0,0,0,0
legit,19,1,0,0,0,0
legit,45,1,0,0,0,0
legit,57,1,3,0,0,0
legit,83,1,7,0,0,0
legit,60,2,1,0,0,0
legit,57,2,1,0,0,0
legit,81,2,1,0,0,0
legit,76,2,1,0,0,0
legit,64,2,1,0,0,0
legit,36,2,1,0,0,0
legit,66,1,6,0,0,0
legit,46,2,0,0,0,0
legit,35,2,0,0,0,0
legit,35,2,0,0,0,0
legit,35,2,0,0,0,0
legit,17,1,0,0,0,0
legit,16,1,0,0,0,0
legit,29,2,0,0,0,0
legit,32,2,0,0,0,0
legit,34,2,0,0,0,0
legit,27,2,0,0,0,0
legit,28,2,0,0,0,0
legit,41,3,0,0,0,0
legit,51,3,0,0,0,0
legit,65,2,0,0,0,0
legit,65,2,0,0,0,0
legit,45,2,0,0,0,0
legit,31,2,0,0,0,0
legit,29,2,0,0,0,0
legit,29,1,2,0,0,0
legit,60,2,2,0,0,0
legit,73,2,2,0,0,0
legit,49,2,2,0,0,0
legit,32,1,2,0,0,0
legit,91,2,2,0,0,0
legit,10,1,0,0,0,0
legit,106,1,9,0,0,0
legit,118,1,10,0,0,0
legit,37,2,2,0,0,0
legit,42,2,0,0,0,0
legit,28,2,0,0,0,0
legit,16,1,0,0,0,0
legit,15,1,0,0,0,0
legit,17,1,1,0,0,0
legit,17,1,0,0,0,0
legit,27,1,0,0,0,0
legit,47,2,0,0,0,0
legit,25,1,0,0,0,0
legit,25,2,0,0,0,0
legit,35,2,0,0,0,0
legit,33,2,0,0,0,0
legit,41,2,0,0,0,0
legit,21,1,0,0,0,0
legit,24,1,0,0,0,0
legit,52,2,0,0,0,0
legit,47,2,0,0,0,0
legit,33,3,0,0,0,0
legit,27,2,0,0,0,0
legit,25,2,0,0,0,0
legit,19,1,0,0,0,0
legit,61,1,6,0,0,0
legit,62,1,4,0,0,0
legit,63,1,6,0,0,0
legit,74,1,8,0,0,0
legit,21,1,0,0,0,0
legit,16,1,0,0,0,0
legit,24,2,0,0,0,0
legit,56,2,0,0,0,0
legit,22,1,0,0,0,0
legit,49,5,1,0,0,0
legit,38,6,1,0,0,0
legit,11,1,0,0,0,0
legit,37,3,0,0,0,0
legit,33,2,0,0,0,0
legit,32,2,0,0,0,0
legit,20,1,0,0,0,0
legit,41,2,0,0,0,0
legit,69,1,4,0,0,0
legit,49,2,1,0,0,0
legit,33,1,0,0,0,0
legit,40,2,0,0,0,0
legit,61,1,3,0,0,0
legit,19,1,0,0,0,0
legit,45,2,0,0,0,0
legit,39,2,0,0,0,0
legit,43,2,0,0,0,0
legit,26,1,0,0,0,0
legit,50,2,0,0,0,0
legit,49,1,2,0,0,0
legit,83,1,0,0,0,0
legit,29,2,0,0,0,0
legit,33,2,0,0,0,1
legit,31,2,0,0,0,0
legit,10,1,0,0,0,0
legit,28,3,0,0,0,0
legit,28,3,0,0,0,0
legit,44,4,0,0,0,0
legit,44,4,0,0,0,0
legit,18,3,0,0,0,0
legit,46,4,0,0,0,0
legit,39,4,0,0,0,0
legit,39,4,0,0,0,0
legit,22,3,0,0,0,0
legit,34,4,0,0,0,0
legit,17,3,0,0,0,0
legit,48,4,0,0,0,0
legit,36,4,0,0,0,0
legit,36,4,0,0,0,0
legit,36,4,0,0,0,0
legit,28,3,0,0,0,0
legit,35,4,0,0,0,0
legit,39,4,0,0,0,0
legit,40,4,1,0,0,0
legit,41,4,1,0,0,0
legit,19,3,0,0,0,0
legit,35,4,0,0,0,0
legit,39,4,0,0,0,0
legit,20,3,0,0,0,0
legit,42,4,0,0,0,0
legit,15,3,0,0,0,0
legit,99,4,0,0,0,0
legit,18,3,0,0,0,0
legit,30,4,0,0,0,0
legit,33,4,0,0,0,0
legit,50,4,2,0,0,0
legit,25,3,0,0,0,0
legit,18,3,0,0,0,0
legit,14,3,0,0,0,0
legit,19,3,0,0,0,0
legit,18,3,0,0,0,0
legit,20,3,1,0,0,0
legit,16,3,0,0,0,0
legit,38,4,0,0,0,0
legit,53,4,0,0,0,0
legit,19,3,0,0,0,0
legit,16,3,0,0,0,0
legit,16,3,0,0,0,0
legit,16,3,0,0,0,0
legit,38,4,0,0,0,0
legit,26,3,1,0,0,0
legit,22,3,1,0,0,0
legit,83,4,1,0,0,0
legit,34,4,0,0,0,0
legit,33,4,0,0,0,0
legit,21,3,1,0,0,0
legit,54,1,4,0,0,0
legit,22,2,0,0,0,0
legit,33,2,1,0,0,0
legit,34,2,1,0,0,0
legit,40,2,0,0,0,0
legit,45,2,0,0,0,0
legit,19,2,1,0,0,0
legit,31,2,1,0,0,0
legit,14,1,0,0,0,0
legit,50,2,0,0,0,0
legit,26,1,0,0,0,0
legit,27,1,0,0,0,0
legit,30,2,0,0,0,0
legit,27,2,0,0,0,0
legit,39,1,2,0,0,0
legit,29,2,1,0,0,0
legit,31,2,1,0,0,0
legit,8,1,0,0,0,0
legit,63,3,2,0,0,0
legit,59,3,1,0,0,0
legit,76,3,1,0,0,0
legit,45,2,2,0,0,0
legit,56,2,1,0,0,0
legit,57,2,1,0,0,0
legit,62,2,2,0,0,0
legit,55,2,0,0,0,0
legit,17,1,0,0,0,0
legit,26,2,0,0,0,0
legit,14,2,0,0,0,0
legit,27,2,0,0,0,0
legit,72,3,0,0,0,0
legit,10,1,0,0,0,0
legit,76,1,5,0,0,0
legit,64,1,3,0,0,0
legit,60,1,3,0,0,0
legit,27,1,0,0,0,0
legit,102,2,5,0,0,0
legit,85,2,3,0,0,0
legit,63,2,3,0,0,0
legit,55,2,2,0,0,0
legit,67,1,2,0,0,0
legit,52,2,3,0,0,0
legit,27,2,1,0,0,0
legit,23,2,0,0,0,0
legit,45,2,3,0,0,0
legit,20,2,0,0,0,0
legit,13,1,0,0,0,0
legit,60,1,1,0,0,0
legit,47,1,2,0,0,0
legit,27,1,0,0,0,0
legit,33,1,0,0,0,0
legit,53,1,3,0,0,0
legit,59,1,3,0,0,0
legit,54,2,1,0,0,0
legit,58,1,3,0,0,0
legit,113,1,11,0,0,0
legit,24,1,0,0,0,0
legit,28,3,1,0,0,0
legit,19,2,0,0,0,0
legit,92,1,11,0,0,0
legit,41,2,0,0,0,0
legit,14,2,0,0,0,0
legit,24,2,0,0,0,0
legit,21,2,0,0,0,0
legit,96,5,0,0,0,0
legit,36,3,0,0,0,0
legit,29,3,0,0,0,0
legit,22,2,0,0,0,0
legit,22,2,0,0,0,0
legit,52,3,1,0,0,0
legit,48,2,0,0,0,0
legit,11,1,0,0,0,0
legit,30,1,0,0,0,0
legit,39,2,0,0,0,0
legit,41,2,0,0,0,0
legit,54,2,0,0,0,0
legit,54,2,0,0,0,0
legit,58,2,0,0,0,0
legit,44,1,0,0,0,0
legit,40,1,3,0,0,0
legit,42,1,1,0,0,0
legit,64,2,0,0,0,0
legit,40,2,0,0,0,0
legit,37,2,0,0,0,0
legit,40,2,0,0,0,0
legit,26,1,0,0,0,0
legit,66,1,3,0,0,0
legit,99,1,11,0,0,0
legit,77,1,5,0,0,0
legit,101,1,11,0,0,0
legit,88,1,10,0,0,0
legit,91,1,11,0,0,0
legit,77,1,8,0,0,0
legit,84,1,8,0,0,0
legit,20,1,0,0,0,0
legit,16,1,1,0,0,0
legit,35,1,2,0,0,0
legit,55,1,3,0,0,0
legit,55,2,0,0,0,0
legit,20,1,0,0,0,0
legit,27,1,0,0,0,0
legit,37,2,0,0,0,0
legit,73,1,5,0,0,0
legit,68,1,6,0,0,0
legit,43,1,1,0,0,0
legit,38,1,1,0,0,0
legit,41,1,1,0,0,0
legit,42,1,1,0,0,0
legit,44,1,2,0,0,0
legit,43,1,1,0,0,0
legit,39,1,1,0,0,0
legit,41,1,0,0,0,0
legit,44,2,2,0,0,0
legit,36,2,0,0,0,0
legit,58,2,4,0,0,0
legit,40,1,0,0,0,0
legit,43,1,0,0,0,0
legit,34,1,0,0,0,0
legit,12,1,0,0,0,0
legit,21,2,0,0,0,0
legit,41,1,0,0,0,0
legit,41,1,0,0,0,0
legit,24,1,0,0,0,0
legit,31,1,0,0,0,0
legit,52,2,0,0,0,0
legit,20,1,0,0,0,0
legit,24,1,0,0,0,0
legit,91,2,9,0,0,0
legit,98,2,11,0,0,0
legit,230,2,31,0,0,0
legit,230,2,29,0,0,0
legit,11,1,0,0,0,0
legit,35,2,1,0,0,0
legit,51,2,1,0,0,0
legit,122,1,14,0,0,0
legit,40,2,0,0,0,0
legit,16,2,0,0,0,0
legit,44,2,1,0,0,0
legit,40,2,1,0,0,0
legit,66,2,5,0,0,0
legit,26,2,0,0,0,0
legit,36,1,2,0,0,0
legit,38,1,2,0,0,0
legit,77,2,9,0,0,0
legit,58,2,4,0,0,0
legit,67,2,8,0,0,0
legit,107,2,11,0,0,0
legit,101,2,14,0,0,0
legit,117,2,15,0,0,0
legit,104,2,9,0,0,0
legit,78,2,8,0,0,0
legit,80,2,8,0,0,0
legit,91,2,10,0,0,0
legit,61,2,4,0,0,0
legit,48,2,3,0,0,0
legit,48,2,3,0,0,0
legit,49,2,3,0,0,0
legit,83,2,7,0,0,0
legit,96,2,8,0,0,0
legit,78,2,5,0,0,0
legit,92,2,9,0,0,0
legit,117,2,12,0,0,0
legit,34,2,2,0,0,0
legit,61,1,0,0,0,0
legit,39,1,2,0,0,0
legit,43,3,3,0,0,0
legit,35,2,0,0,0,0
legit,49,1,3,0,0,0
legit,60,2,0,0,0,0
legit,42,2,0,0,0,0
legit,42,2,0,0,0,0
legit,89,2,0,0,0,0
legit,62,3,0,0,0,0
legit,79,3,0,0,0,0
legit,53,2,0,0,0,0
legit,51,2,0,0,0,0
legit,48,2,2,0,0,0
legit,55,2,2,0,0,0
legit,41,2,1,0,0,0
legit,38,1,0,0,0,0
legit,87,2,1,0,0,0
legit,83,2,1,0,0,0
legit,25,2,0,0,0,0
legit,117,3,13,0,0,0
legit,70,3,5,0,0,0
legit,60,2,4,0,0,0
legit,36,2,0,0,0,0
legit,65,2,4,0,0,0
legit,64,2,5,0,0,0
legit,51,2,4,0,0,0
legit,78,2,3,0,0,0
legit,44,2,2,0,0,0
legit,32,2,1,0,0,0
legit,32,2,1,0,0,0
legit,26,2,0,0,0,0
legit,35,2,1,0,0,0
legit,53,2,1,0,0,0
legit,38,2,0,0,0,0
legit,29,1,0,0,0,0
legit,29,1,0,0,0,0
legit,28,1,0,0,0,0
legit,58,2,0,0,0,0
legit,38,2,3,0,0,0
legit,42,2,0,0,0,0
legit,42,2,0,0,0,0
legit,46,2,0,0,0,0
legit,44,2,0,0,0,0
legit,27,2,0,0,0,0
legit,36,2,0,0,0,0
legit,38,2,0,0,0,0
legit,12,1,0,0,0,0
legit,46,2,0,0,0,0
legit,26,2,0,0,0,0
legit,26,2,0,0,0,0
legit,35,2,0,0,0,0
legit,35,2,0,0,0,0
legit,34,2,0,0,0,0
legit,36,2,0,0,0,0
legit,36,2,0,0,0,0
legit,25,2,0,0,0,0
legit,32,2,0,0,0,0
legit,27,2,0,0,0,0
legit,27,2,0,0,0,0
legit,31,2,0,0,0,0
legit,33,2,0,0,0,0
legit,36,2,0,0,0,0
legit,44,2,0,0,0,0
legit,35,2,0,0,0,0
legit,14,1,0,0,0,0
legit,67,2,4,0,0,0
legit,80,2,4,0,0,0
legit,72,2,4,0,0,0
legit,64,2,2,0,0,0
legit,39,3,0,0,0,0
legit,39,3,0,0,0,0
legit,56,3,0,0,0,0
legit,48,3,0,0,0,0
legit,17,1,0,0,0,0
legit,44,2,2,0,0,0
legit,54,1,2,0,0,0
legit,31,2,0,0,0,0
legit,57,2,7,0,0,0
legit,46,2,4,0,0,0
legit,13,1,0,0,0,0
legit,38,2,0,0,0,0
legit,15,1,0,0,0,0
legit,66,2,0,0,0,0
legit,40,2,0,0,0,0
legit,47,2,4,0,0,0
legit,43,2,4,0,0,0
legit,26,2,0,0,0,0
legit,32,2,0,0,0,0
legit,32,2,0,0,0,0
legit,33,2,0,0,0,0
legit,51,2,0,0,0,0
legit,24,3,0,0,0,0
legit,38,2,1,0,0,0
legit,29,1,0,0,0,0
legit,9,1,0,0,0,0
legit,26,1,0,0,0,0
legit,38,1,1,0,0,0
legit,73,2,1,0,0,0
legit,65,2,0,0,0,0
legit,26,1,0,0,0,0
legit,37,1,1,0,0,0
legit,35,2,0,0,0,0
legit,95,2,0,0,0,0
legit,36,2,0,0,0,0
legit,63,2,0,0,0,0
legit,53,2,0,0,0,0
legit,69,1,1,0,0,0
legit,38,2,1,0,0,0
legit,31,2,0,0,0,0
legit,56,3,0,0,0,0
legit,111,1,9,0,0,0
legit,38,1,1,0,0,0
legit,19,1,0,0,0,0
legit,16,1,0,0,0,0
legit,35,2,0,0,0,0
legit,41,2,0,0,0,0
legit,84,2,6,0,0,0
legit,38,2,0,0,0,0
legit,193,2,28,0,0,0
legit,30,1,0,0,0,0
legit,41,2,1,0,0,0
legit,36,2,0,0,0,0
legit,43,2,0,0,0,0
legit,36,1,0,0,0,0
legit,41,2,0,0,0,0
legit,36,2,0,0,0,0
legit,37,2,0,0,0,0
legit,31,1,2,0,0,0
legit,25,1,1,0,0,0
legit,40,1,2,0,0,0
legit,11,1,0,0,0,0
legit,19,2,0,0,0,0
legit,19,1,0,0,0,0
legit,68,2,1,0,0,0
legit,48,2,0,0,0,0
legit,68,2,1,0,0,0
legit,54,2,0,0,0,0
legit,64,2,1,0,0,0
legit,54,2,1,0,0,0
legit,58,2,1,0,0,0
legit,61,2,2,0,0,0
legit,28,1,0,0,0,0
legit,28,1,0,0,0,0
legit,28,1,0,0,0,0
legit,45,2,0,0,0,0
legit,9,1,0,0,0,0
legit,28,3,0,0,0,0
legit,49,1,1,0,0,0
legit,21,2,0,0,0,0
legit,49,3,0,0,0,0
legit,17,1,0,0,0,0
legit,34,2,0,0,0,0
legit,62,2,5,0,0,0
legit,61,2,4,0,0,0
legit,82,2,0,0,0,0
legit,51,3,1,0,0,0
legit,44,2,0,0,0,0
legit,44,2,0,0,0,0
legit,44,2,0,0,0,0
legit,44,2,0,0,0,0
legit,25,1,0,0,0,0
legit,43,2,1,0,0,0
legit,41,4,0,0,0,0
legit,9,1,0,0,0,0
legit,70,2,0,0,0,0
legit,69,2,0,0,0,0
legit,38,1,0,0,0,0
legit,62,2,0,0,0,0
legit,31,2,0,0,0,0
legit,46,2,0,0,0,0
legit,31,1,0,0,0,0
legit,36,1,0,0,0,0
legit,35,1,0,0,0,0
legit,19,1,0,0,0,0
legit,51,2,0,0,0,0
legit,49,2,3,0,0,0
legit,84,2,5,0,0,0
legit,72,2,3,0,0,0
legit,81,2,5,0,0,0
legit,81,2,4,0,0,0
legit,94,2,7,0,0,0
legit,76,2,9,0,0,0
legit,14,1,0,0,0,0
legit,28,2,0,0,0,0
legit,35,2,0,0,0,0
legit,32,2,0,0,0,0
legit,39,1,0,0,0,0
legit,36,1,1,0,0,0
legit,15,2,0,0,0,0
legit,74,3,0,0,0,0
legit,46,2,0,0,0,0
legit,48,2,0,0,0,0
legit,46,2,0,0,0,0
legit,59,2,0,0,0,0
legit,24,1,0,0,0,0
legit,21,2,0,0,0,0
legit,19,1,0,0,0,0
legit,46,2,1,0,0,0
legit,67,2,4,0,0,0
legit,66,2,4,0,0,0
legit,71,2,0,0,0,0
legit,91,2,0,0,0,0
legit,21,1,0,0,0,0
legit,18,1,0,0,0,0
legit,56,1,4,0,0,0
legit,24,1,0,0,0,0
legit,60,2,0,0,0,0
legit,44,2,3,0,0,0
legit,45,2,2,0,0,0
legit,38,2,0,0,0,0
legit,45,2,0,0,0,0
legit,29,1,0,0,0,0
legit,19,1,0,0,0,0
legit,45,1,0,0,0,0
legit,19,1,0,0,0,0
legit,35,1,0,0,0,0
legit,25,1,0,0,0,0
legit,32,1,0,0,0,0
legit,25,1,0,0,0,0
legit,35,2,0,0,0,0
legit,55,1,0,0,0,0
legit,18,1,0,0,0,0
legit,48,1,1,0,0,0
legit,24,1,0,0,0,0
legit,48,1,1,0,0,0
legit,40,1,0,0,0,0
legit,47,1,0,0,0,0
legit,32,1,0,0,0,0
legit,47,1,0,0,0,0
legit,20,1,0,0,0,0
legit,25,1,0,0,0,0
legit,63,1,0,0,0,0
legit,36,1,0,0,0,0
legit,32,1,0,0,0,0
legit,24,1,0,0,0,0
legit,51,1,0,0,0,0
legit,33,1,0,0,0,0
legit,42,1,0,0,0,0
legit,35,1,0,0,0,0
legit,30,1,0,0,0,0
legit,28,1,0,0,0,0
legit,48,1,0,0,0,0
legit,30,1,0,0,0,0
legit,21,1,1,0,0,0
legit,22,1,1,0,0,0
legit,21,1,0,0,0,0
legit,55,1,0,0,0,0
legit,32,1,0,0,0,0
legit,30,1,0,0,0,0
legit,33,1,0,0,0,0
legit,28,1,0,0,0,0
legit,64,1,0,0,0,0
legit,35,1,0,0,0,0
legit,42,1,1,0,0,0
legit,43,1,0,0,0,0
legit,28,1,0,0,0,0
legit,38,1,0,0,0,0
legit,60,1,0,0,0,0
legit,61,1,0,0,0,0
legit,33,1,0,0,0,0
legit,56,1,0,0,0,0
legit,46,1,0,0,0,0
legit,53,1,0,0,0,0
legit,60,1,0,0,0,0
legit,28,1,0,0,0,0
legit,56,1,0,0,0,0
legit,63,1,0,0,0,0
legit,50,1,0,0,0,0
legit,41,1,0,0,0,0
legit,43,1,0,0,0,0
legit,23,1,0,0,0,0
legit,50,1,0,0,0,0
legit,24,1,0,0,0,0
legit,25,1,0,0,0,0
legit,26,1,0,0,0,0
legit,36,3,0,0,0,0
legit,46,1,0,0,0,0
legit,25,1,0,0,0,0
legit,33,1,0,0,0,0
legit,31,1,0,0,0,0
legit,49,1,0,0,0,0
legit,56,1,0,0,0,0
legit,36,1,0,0,0,0
legit,25,1,0,0,0,0
legit,25,1,0,0,0,0
legit,32,1,0,0,0,0
legit,47,1,0,0,0,0
legit,56,1,0,0,0,0
legit,35,1,0,0,0,0
legit,47,1,0,0,0,0
legit,34,1,0,0,0,0
legit,29,1,0,0,0,0
legit,28,3,0,0,0,0
legit,28,1,0,0,0,0
legit,44,1,0,0,0,0
legit,22,1,1,0,0,0
legit,21,1,0,0,0,0
legit,20,1,0,0,0,0
legit,63,2,0,0,0,0
legit,38,2,0,0,0,0
legit,19,1,0,0,0,0
legit,26,1,0,0,0,0
legit,47,2,1,0,0,0
legit,48,2,1,0,0,0
legit,99,1,8,0,0,0
legit,37,2,0,0,0,0
legit,14,1,0,0,0,0
legit,15,1,0,0,0,0
legit,24,2,0,0,0,0
legit,24,2,0,0,0,0
legit,24,2,0,0,0,0
legit,24,2,0,0,0,0
legit,23,2,0,0,0,0
legit,24,2,0,0,0,0
legit,24,2,0,0,0,0
legit,23,2,0,0,0,0
legit,23,2,0,0,0,0
legit,23,2,0,0,0,0
legit,26,2,0,0,0,0
legit,26,2,0,0,0,0
legit,26,2,0,0,0,0
legit,26,2,0,0,0,0
legit,25,2,0,0,0,0
legit,14,1,1,0,0,0
legit,49,2,3,0,0,0
legit,65,2,5,0,0,0
legit,83,2,8,0,0,0
legit,84,3,8,0,0,0
legit,41,2,2,0,0,0
legit,63,2,6,0,0,0
legit,63,2,5,0,0,0
legit,68,2,6,0,0,0
legit,83,2,7,0,0,0
legit,49,2,4,0,0,0
legit,50,2,4,0,0,0
legit,45,2,3,0,0,0
legit,45,2,3,0,0,0
legit,47,2,3,0,0,0
legit,47,2,3,0,0,0
legit,52,2,4,0,0,0
legit,52,2,4,0,0,0
legit,65,2,5,0,0,0
legit,64,2,6,0,0,0
legit,68,2,6,0,0,0
legit,67,2,5,0,0,0
legit,65,2,4,0,0,0
legit,47,2,3,0,0,0
legit,44,2,3,0,0,0
legit,47,2,3,0,0,0
legit,37,2,2,0,0,0
legit,38,2,2,0,0,0
legit,42,2,2,0,0,0
legit,36,2,2,0,0,0
legit,35,2,2,0,0,0
legit,41,2,2,0,0,0
legit,47,2,3,0,0,0
legit,41,2,2,0,0,0
legit,39,2,2,0,0,0
legit,43,2,3,0,0,0
legit,46,2,3,0,0,0
legit,43,2,2,0,0,0
legit,43,2,2,0,0,0
legit,43,2,3,0,0,0
legit,42,2,2,0,0,0
legit,48,2,3,0,0,0
legit,38,2,2,0,0,0
legit,42,2,2,0,0,0
legit,40,2,2,0,0,0
legit,35,2,1,0,0,0
legit,47,2,2,0,0,0
legit,47,2,3,0,0,0
legit,41,2,3,0,0,0
legit,43,2,3,0,0,0
legit,42,2,2,0,0,0
legit,50,2,4,0,0,0
legit,46,2,3,0,0,0
legit,38,2,2,0,0,0
legit,45,2,3,0,0,0
legit,41,2,2,0,0,0
legit,37,2,2,0,0,0
legit,38,2,2,0,0,0
legit,44,2,2,0,0,0
legit,42,2,3,0,0,0
legit,43,2,3,0,0,0
legit,47,2,3,0,0,0
legit,43,2,2,0,0,0
legit,34,2,2,0,0,0
legit,42,2,2,0,0,0
legit,45,2,2,0,0,0
legit,37,2,2,0,0,0
legit,40,2,2,0,0,0
legit,47,2,4,0,0,0
legit,43,2,2,0,0,0
legit,36,2,2,0,0,0
legit,42,2,2,0,0,0
legit,45,2,3,0,0,0
legit,41,2,2,0,0,0
legit,41,2,3,0,0,0
legit,39,2,2,0,0,0
legit,40,2,2,0,0,0
legit,41,2,2,0,0,0
legit,31,2,1,0,0,0
legit,43,2,2,0,0,0
legit,46,2,4,0,0,0
legit,42,2,3,0,0,0
legit,44,2,3,0,0,0
legit,39,2,2,0,0,0
legit,32,2,1,0,0,0
legit,34,2,2,0,0,0
legit,38,2,2,0,0,0
legit,49,2,3,0,0,0
legit,43,2,2,0,0,0
legit,43,2,3,0,0,0
legit,39,2,3,0,0,0
legit,42,2,3,0,0,0
legit,39,2,2,0,0,0
legit,33,2,2,0,0,0
legit,42,2,2,0,0,0
legit,50,2,3,0,0,0
legit,46,2,4,0,0,0
legit,46,2,3,0,0,0
legit,39,2,2,0,0,0
legit,37,2,2,0,0,0
legit,47,2,3,0,0,0
legit,39,2,2,0,0,0
legit,41,2,2,0,0,0
legit,36,2,2,0,0,0
legit,44,2,2,0,0,0
legit,39,2,2,0,0,0
legit,32,2,1,0,0,0
legit,44,2,3,0,0,0
legit,33,2,1,0,0,0
legit,33,2,1,0,0,0
legit,44,2,2,0,0,0
legit,41,2,2,0,0,0
legit,43,2,3,0,0,0
legit,39,2,3,0,0,0
legit,46,2,3,0,0,0
legit,45,2,3,0,0,0
legit,41,2,3,0,0,0
legit,34,2,2,0,0,0
legit,41,2,4,0,0,0
legit,44,2,3,0,0,0
legit,39,2,2,0,0,0
legit,36,2,2,0,0,0
legit,50,2,4,0,0,0
legit,42,2,2,0,0,0
legit,28,2,1,0,0,0
legit,39,2,2,0,0,0
legit,41,2,2,0,0,0
legit,39,2,2,0,0,0
legit,36,2,1,0,0,0
legit,43,2,2,0,0,0
legit,45,2,2,0,0,0
legit,35,2,2,0,0,0
legit,42,2,3,0,0,0
legit,41,2,2,0,0,0
legit,38,2,2,0,0,0
legit,44,2,3,0,0,0
legit,40,2,3,0,0,0
legit,45,2,2,0,0,0
legit,43,2,4,0,0,0
legit,48,2,3,0,0,0
legit,46,2,3,0,0,0
legit,42,2,2,0,0,0
legit,40,2,2,0,0,0
legit,43,2,3,0,0,0
legit,46,2,3,0,0,0
legit,39,2,2,0,0,0
legit,54,2,4,0,0,0
legit,50,2,3,0,0,0
legit,42,2,3,0,0,0
legit,46,2,4,0,0,0
legit,42,2,3,0,0,0
legit,48,3,4,0,0,0
legit,38,2,2,0,0,0
legit,46,2,3,0,0,0
legit,33,2,1,0,0,0
legit,29,2,1,0,0,0
legit,42,2,2,0,0,0
legit,40,2,2,0,0,0
legit,46,2,2,0,0,0
legit,38,2,3,0,0,0
legit,41,2,2,0,0,0
legit,34,2,1,0,0,0
legit,40,2,2,0,0,0
legit,51,2,5,0,0,0
legit,39,2,3,0,0,0
legit,40,2,2,0,0,0
legit,46,2,3,0,0,0
legit,36,2,2,0,0,0
legit,41,2,2,0,0,0
legit,41,2,2,0,0,0
legit,41,2,2,0,0,0
legit,43,2,2,0,0,0
legit,41,2,2,0,0,0
legit,40,2,2,0,0,0
legit,40,2,2,0,0,0
legit,44,2,2,0,0,0
legit,41,2,2,0,0,0
legit,40,2,2,0,0,0
legit,43,2,2,0,0,0
legit,43,2,2,0,0,0
legit,45,2,2,0,0,0
legit,40,2,2,0,0,0
legit,40,2,2,0,0,0
legit,43,2,2,0,0,0
legit,44,2,2,0,0,0
legit,47,2,2,0,0,0
legit,40,2,2,0,0,0
legit,42,2,2,0,0,0
legit,45,2,2,0,0,0
legit,44,2,2,0,0,0
legit,41,2,2,0,0,0
legit,43,2,2,0,0,0
legit,43,2,2,0,0,0
legit,41,2,2,0,0,0
legit,42,2,2,0,0,0
legit,45,2,2,0,0,0
legit,47,2,2,0,0,0
legit,47,2,2,0,0,0
legit,45,3,2,0,0,0
legit,42,2,2,0,0,0
legit,60,2,4,0,0,0
legit,57,2,6,0,0,0
legit,55,2,6,0,0,0
legit,56,2,5,0,0,0
legit,52,2,4,0,0,0
legit,43,2,4,0,0,0
legit,42,2,4,0,0,0
legit,39,2,3,0,0,0
legit,39,2,3,0,0,0
legit,42,2,3,0,0,0
legit,53,2,5,0,0,0
legit,50,2,4,0,0,0
legit,47,2,4,0,0,0
legit,46,2,4,0,0,0
legit,56,2,6,0,0,0
legit,38,2,3,0,0,0
legit,46,2,4,0,0,0
legit,39,2,3,0,0,0
legit,42,2,3,0,0,0
legit,69,2,5,0,0,0
legit,68,2,5,0,0,0
legit,90,2,8,0,0,0
legit,63,2,4,0,0,0
legit,93,2,8,0,0,0
legit,59,2,4,0,0,0
legit,84,2,7,0,0,0
legit,65,2,5,0,0,0
legit,79,2,7,0,0,0
legit,82,2,10,0,0,0
legit,66,2,4,0,0,0
legit,64,2,4,0,0,0
legit,57,2,5,0,0,0
legit,71,2,6,0,0,0
legit,66,2,5,0,0,0
